"tempTest","lnBWg","model_predFE","CI_2.5","CI_97.5"
0,-3.219,2.08506595790049,2.01980556876693,2.45351159732621
0.05,-3.219,2.08382814539562,2.0184669191936,2.45192641104418
0.1,-3.219,2.08259033289076,2.01712826962027,2.45034122476215
0.15,-3.219,2.08135252038589,2.01578962004694,2.44875603848013
0.2,-3.219,2.08011470788102,2.01445097047361,2.4471708521981
0.25,-3.219,2.07887689537616,2.01311232090029,2.44558566591607
0.3,-3.219,2.07763908287129,2.01177367132696,2.44400047963405
0.35,-3.219,2.07640127036642,2.01043502175363,2.44241529335202
0.4,-3.219,2.07516345786155,2.0090963721803,2.44083010706999
0.45,-3.219,2.07392564535669,2.00775772260698,2.43924492078797
0.5,-3.219,2.07268783285182,2.00641907303365,2.43765973450594
0.55,-3.219,2.07145002034695,2.00508042346032,2.43607454822391
0.6,-3.219,2.07021220784209,2.00374177388699,2.43448936194189
0.65,-3.219,2.06897439533722,2.00240312431366,2.43290417565986
0.7,-3.219,2.06773658283235,2.00106447474034,2.43131898937783
0.75,-3.219,2.06649877032749,1.99972582516701,2.4297338030958
0.8,-3.219,2.06526095782262,1.99838717559368,2.42814861681378
0.85,-3.219,2.06402314531775,1.99704852602035,2.42656343053175
0.9,-3.219,2.06278533281289,1.99570987644702,2.42497824424972
0.95,-3.219,2.06154752030802,1.9943712268737,2.4233930579677
1,-3.219,2.06030970780315,1.99303257730037,2.42180787168567
1.05,-3.219,2.05907189529829,1.99169392772704,2.42022268540364
1.1,-3.219,2.05783408279342,1.99035527815371,2.41863749912162
1.15,-3.219,2.05659627028855,1.98901662858038,2.41705231283959
1.2,-3.219,2.05535845778369,1.98767797900706,2.41546712655756
1.25,-3.219,2.05412064527882,1.98633932943373,2.41388194027553
1.3,-3.219,2.05288283277395,1.9850006798604,2.41229675399351
1.35,-3.219,2.05164502026909,1.98366203028707,2.41071156771148
1.4,-3.219,2.05040720776422,1.98232338071375,2.40912638142945
1.45,-3.219,2.04916939525935,1.98098473114042,2.40754119514743
1.5,-3.219,2.04793158275449,1.97964608156709,2.4059560088654
1.55,-3.219,2.04669377024962,1.97830743199376,2.40437082258337
1.6,-3.219,2.04545595774475,1.97696878242043,2.40278563630135
1.65,-3.219,2.04421814523988,1.97563013284711,2.40120045001932
1.7,-3.219,2.04298033273502,1.97429148327378,2.39961526373729
1.75,-3.219,2.04174252023015,1.97295283370045,2.39803007745527
1.8,-3.219,2.04050470772528,1.97161418412712,2.39644489117324
1.85,-3.219,2.03926689522042,1.97027553455379,2.39485970489121
1.9,-3.219,2.03802908271555,1.96893688498047,2.39327451860918
1.95,-3.219,2.03679127021068,1.96759823540714,2.39168933232716
2,-3.219,2.03555345770582,1.96625958583381,2.39010414604513
2.05,-3.219,2.03431564520095,1.96492093626048,2.3885189597631
2.1,-3.219,2.03307783269608,1.96358228668715,2.38693377348108
2.15,-3.219,2.03184002019122,1.96224363711383,2.38534858719905
2.2,-3.219,2.03060220768635,1.9609049875405,2.38376340091702
2.25,-3.219,2.02936439518148,1.95956633796717,2.382178214635
2.3,-3.219,2.02812658267662,1.95822768839384,2.38059302835297
2.35,-3.219,2.02688877017175,1.95688903882052,2.37900784207094
2.4,-3.219,2.02565095766688,1.95555038924719,2.37742265578891
2.45,-3.219,2.02441314516202,1.95421173967386,2.37583746950689
2.5,-3.219,2.02317533265715,1.95287309010053,2.37425228322486
2.55,-3.219,2.02193752015228,1.9515344405272,2.37266709694283
2.6,-3.219,2.02069970764742,1.95019579095388,2.37108191066081
2.65,-3.219,2.01946189514255,1.94885714138055,2.36949672437878
2.7,-3.219,2.01822408263768,1.94751849180722,2.36791153809675
2.75,-3.219,2.01698627013282,1.94617984223389,2.36632635181473
2.8,-3.219,2.01574845762795,1.94484119266056,2.3647411655327
2.85,-3.219,2.01451064512308,1.94350254308724,2.36315597925067
2.9,-3.219,2.01327283261821,1.94216389351391,2.36157079296865
2.95,-3.219,2.01203502011335,1.94082524394058,2.35998560668662
3,-3.219,2.01079720760848,1.93948659436725,2.35840042040459
3.05,-3.219,2.00955939510361,1.93814794479392,2.35681523412256
3.1,-3.219,2.00832158259875,1.9368092952206,2.35523004784054
3.15,-3.219,2.00708377009388,1.93547064564727,2.35364486155851
3.2,-3.219,2.00584595758901,1.93413199607394,2.35205967527648
3.25,-3.219,2.00460814508415,1.93279334650061,2.35047448899446
3.3,-3.219,2.00337033257928,1.93145469692728,2.34888930271243
3.35,-3.219,2.00213252007441,1.93011604735396,2.3473041164304
3.4,-3.219,2.00089470756955,1.92877739778063,2.34571893014838
3.45,-3.219,1.99965689506468,1.9274387482073,2.34413374386635
3.5,-3.219,1.99841908255981,1.92610009863397,2.34254855758432
3.55,-3.219,1.99718127005495,1.92476144906065,2.3409633713023
3.6,-3.219,1.99594345755008,1.92342279948732,2.33937818502027
3.65,-3.219,1.99470564504521,1.92208414991399,2.33779299873824
3.7,-3.219,1.99346783254035,1.92074550034066,2.33620781245621
3.75,-3.219,1.99223002003548,1.91940685076733,2.33462262617419
3.8,-3.219,1.99099220753061,1.91806820119401,2.33303743989216
